Codigo_Accidente,Formulario,Direccion,Fecha_Acc,Dia_Semana_Acc,Hora_Acc,Min_Acc,Localidad,Clase_Acc,Elemento_Choque,Tipo_Objeto_Fijo,Gravedad_Indicador_Tradicional,Gravedad_indicador_30d,
10594617,A001574056,AV AVENIDA BOYACA - CL 38 A S 02,2023-08-12,Sábado,3,40,KENNEDY,Volcamiento,Desconocido,Desconocido,Con Heridos,Con Heridos,
10594621,A001575256,KR 82 A - CL 73 D S 02,2023-08-13,Domingo,20,0,BOSA,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10594622,A001574124,KR 10 - CL 2 S 02,2023-08-11,Viernes,22,0,SAN CRISTOBAL,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10594624,A001574195,CL 17 - KR 115  02,2023-08-10,Jueves,15,50,FONTIBON,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10594627,A001573428,AV AVENIDA BOYACA - CL 59 S 02,2023-08-16,Miércoles,5,45,TUNJUELITO,Volcamiento,Desconocido,Desconocido,Con Muertos,Con Muertos,
10594628,A001573880,KR 70 - CL 24 S 02,2023-08-12,Sábado,13,47,KENNEDY,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10587019,A001519855,KR 12 BIS - CL 34 S 02,2023-02-01,Miércoles,17,39,RAFAEL URIBE URIBE,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10587039,A001566770,CL 143 - KR 47  02,2023-02-03,Viernes,22,50,SUBA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10587070,A001566702,AV AVENIDA BOYACA - CL 37 S 02,2023-02-03,Viernes,7,20,KENNEDY,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10587075,A001566724,KR 24 - CL 33 S 02,2023-02-03,Viernes,18,49,RAFAEL URIBE URIBE,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10587084,A001519463,KR 86 - CL 66 A 02,2023-02-02,Jueves,16,30,ENGATIVA,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10587168,A001566787,CL 7 - KR 112  02,2023-02-04,Sábado,0,5,USAQUEN,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10588018,A001567578,CL 27 S- KR 26  02,2023-02-23,Jueves,12,35,RAFAEL URIBE URIBE,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10588029,A001567661,CL 42 A S- KR 89 A 02,2023-02-24,Viernes,2,2,KENNEDY,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10588291,A001567745,CL 44 A S- KR 24  02,2023-03-03,Viernes,12,20,RAFAEL URIBE URIBE,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10588296,A001567398,CL 59 C S- KR 87 N 02,2023-03-01,Miércoles,13,50,BOSA,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10588309,A001566975,AV AVENIDA CIUDAD DE CALI - CL 92  02,2023-03-04,Sábado,4,7,SUBA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10588500,A001567782,CL 64 I - KR 74  02,2023-03-09,Jueves,23,39,ENGATIVA,Choque,Objeto Fijo,Vehiculo estacionado,Solo Daños,Solo Daños,
10588597,A001568206,CL 7 A BIS C - KR 79 C 02,2023-03-11,Sábado,17,0,KENNEDY,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10588666,A001568410,CL 5 B S- KR 4  02,2023-03-12,Domingo,15,4,SAN CRISTOBAL,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10588684,A001568341,KR 14 - CL 22  02,2023-03-13,Lunes,7,14,SANTA FE,Choque,Vehículo,Desconocido,Solo Daños,Solo Daños,
10588747,A001568394,KR 7 - CL 155 c 19,2023-03-14,Martes,23,30,USAQUEN,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10588755,A001567980,CL 137 - KR 85  02,2023-03-15,Miércoles,8,1,SUBA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10588756,A001568339,CL 26 S- KR 98  02,2023-03-14,Martes,2,50,KENNEDY,Choque,Objeto Fijo,Poste,Con Heridos,Con Heridos,
10588784,A001567706,AU SUR - KR 75  02,2023-03-15,Miércoles,18,30,BOSA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10588797,A001568121,KR 10 - CL 26 S 02,2023-03-16,Jueves,9,0,SAN CRISTOBAL,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10588814,A001568370,CL 44 S- KR 20  02,2023-03-15,Miércoles,6,15,RAFAEL URIBE URIBE,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10588815,A001568066,AV AVENIDA CIRCUNVALAR DEL SUR - CL 20  02,2023-03-13,Lunes,13,30,CANDELARIA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10595277,A001575670,KR 30 - CL 39  02,2023-08-27,Domingo,8,34,TEUSAQUILLO,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10595278,A001575677,KR 32 - CL 19 A 02,2023-08-26,Sábado,16,40,PUENTE ARANDA,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10595655,A001574173,CL 2 A - KR 2 B 02,2023-09-03,Domingo,10,20,SANTA FE,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10595798,A001576041,KR 19 - CL 106  02,2023-09-11,Lunes,4,50,USAQUEN,Choque,Vehículo,Desconocido,Solo Daños,Solo Daños,
10595802,A001576030,KR 13 - CL 45  02,2023-09-11,Lunes,11,45,CHAPINERO,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10596510,A001576292,CL 145 - KR 91  02,2023-09-27,Miércoles,12,20,SUBA,Caida de ocupante,Desconocido,Desconocido,Con Heridos,Con Heridos,
10596925,A001575649,KR 72 - CL 78  02,2023-10-06,Viernes,8,53,ENGATIVA,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10596932,A001571988,AV AVENIDA DE LAS AMERICAS - CL 74  02,2023-10-08,Domingo,4,51,KENNEDY,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10597380,A001574917,KR 11 - CL 4 S 02,2023-10-20,Viernes,20,10,ANTONIO NARIÑO,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10597382,A001574696,DG 49 S- KR 52 C 02,2023-10-20,Viernes,8,34,TUNJUELITO,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10597395,A001576204,CL 66 A - KR 80  02,2023-10-23,Lunes,16,5,ENGATIVA,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10597405,A001613656,AV AVENIDA BOYACA - CL 6 A 02,2023-10-22,Domingo,15,0,KENNEDY,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10597407,A001613913,CL 63 - KR 45  02,2023-10-21,Sábado,18,25,BARRIOS UNIDOS,Choque,Vehículo,Desconocido,Solo Daños,Solo Daños,
10597447,A001613745,CL 9 - TV 7 E 02,2023-10-22,Domingo,18,0,SANTA FE,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10597577,A001614138,CL 80 - KR 56  02,2023-10-26,Jueves,10,50,BARRIOS UNIDOS,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10597624,A001574603,CL 56 S- KR 24  02,2023-10-29,Domingo,0,5,TUNJUELITO,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10597639,A001604315,KR 79 - CL 41 C S 02,2023-10-28,Sábado,19,0,KENNEDY,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10597774,A001604396,KR 79 - CL 65 D S 02,2023-10-31,Martes,11,45,BOSA,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10597778,A001613567,CL 127 D BIS - KR 92 A 02,2023-10-28,Sábado,21,0,SUBA,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10597781,A001604344,KR 53 - CL 141  02,2023-10-30,Lunes,17,56,SUBA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10597650,A001613782,CL 59 S- KR 78  02,2023-10-29,Domingo,19,50,BOSA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10597656,A001613426,AV AVENIDA DE LAS AMERICAS - KR 69  02,2023-10-25,Miércoles,7,58,KENNEDY,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10597686,A001613994,KR 78 A - CL 35 C S 02,2023-10-28,Sábado,17,37,KENNEDY,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10597876,A001604246,CL 131 A - KR 124 B BIS 02,2023-11-03,Viernes,19,24,SUBA,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10597884,A001575975,AV AVENIDA PRIMERO DE MAYO - KR 12 A 02,2023-10-05,Jueves,11,24,ANTONIO NARIÑO,Caida de ocupante,Desconocido,Desconocido,Con Heridos,Con Heridos,
10593951,A001573616,KR 27 - CL 17 S 02,2023-07-24,Lunes,21,32,ANTONIO NARIÑO,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593954,A001573338,CL 23 F - KR 100  02,2023-07-24,Lunes,6,10,FONTIBON,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10594245,A001572526,KR 104 - CL 151 A 02,2023-08-01,Martes,19,0,SUBA,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10594198,A001573924,CL 24 - KR 116 A 02,2023-07-28,Viernes,22,50,FONTIBON,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10594207,A001573487,CL 13 - KR 134  02,2023-07-29,Sábado,15,0,FONTIBON,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10594244,A001573717,CL 151 - KR 99  02,2023-08-01,Martes,18,0,SUBA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10594247,A001573960,CL 76 A S- KR 8 B 02,2023-07-31,Lunes,11,28,USME,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10594249,A001573965,KR 9 - CL 145  02,2023-07-31,Lunes,19,22,USAQUEN,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10594258,A001573401,KR 1 - CL 43 A S 02,2023-08-02,Miércoles,7,8,SAN CRISTOBAL,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10594260,A001573698,KR 13 F - CL 55 A S 02,2023-08-02,Miércoles,7,0,TUNJUELITO,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10594266,A001573692,KR 101 - CL 83  02,2023-07-31,Lunes,7,29,ENGATIVA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10594269,A001573397,CL 40 - KR 19  02,2023-07-31,Lunes,17,24,TEUSAQUILLO,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10594270,A001573092,CL 57 R S- KR 76 A 02,2023-08-01,Martes,5,15,BOSA,Choque,Vehículo,Desconocido,Solo Daños,Solo Daños,
10594278,A001572863,KR 90 - CL 52 A 02,2023-08-01,Martes,11,10,ENGATIVA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10594281,A001573284,CL 26 - KR 94  02,2023-08-01,Martes,9,40,FONTIBON,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10599249,A001604986,KR 68 - CL 65  02,2023-12-09,Sábado,19,50,BARRIOS UNIDOS,Choque,Vehículo,Desconocido,Solo Daños,Solo Daños,
10593925,A001573143,KR 10 - CL 1  02,2023-07-23,Domingo,22,29,SANTA FE,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593926,A001573526,KR 78 B - CL 39 A S 02,2023-07-23,Domingo,9,25,KENNEDY,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593930,A001573144,CL 34 - KR 13  02,2023-07-24,Lunes,0,30,SANTA FE,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10586752,A001520099,KR 33 - CL 17  02,2023-01-27,Viernes,10,11,TEUSAQUILLO,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10586905,A001566662,KR 10 - AV AVENIDA PRIMERO DE MAYO  02,2023-01-30,Lunes,15,11,RAFAEL URIBE URIBE,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10586906,A001519468,CL 48 C S- KR 24 C 02,2023-01-30,Lunes,12,51,TUNJUELITO,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10588498,A001568169,CL 58 A S- KR 49 A 02,2023-03-06,Lunes,13,0,CIUDAD BOLIVAR,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10588539,A001567695,AC 25 - KR 119 A 02,2023-03-11,Sábado,1,20,FONTIBON,Choque,Vehículo,Desconocido,Solo Daños,Solo Daños,
10588566,A001568245,CL 56 A S- KR 23  02,2023-03-08,Miércoles,15,15,TUNJUELITO,Caida de ocupante,Desconocido,Desconocido,Con Heridos,Con Heridos,
10588569,A001568119,CL 42 A S- KR 87 B 02,2023-03-09,Jueves,15,22,KENNEDY,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10588574,A001568172,KR 80 - CL 57 B 02,2023-03-08,Miércoles,12,20,KENNEDY,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10588742,A001568675,KR 68 - CL 40 S 02,2023-03-20,Lunes,14,49,PUENTE ARANDA,Volcamiento,Desconocido,Desconocido,Con Muertos,Con Muertos,
10589066,A001568739,KR 22 - CL 14  02,2023-03-21,Martes,9,40,LOS MARTIRES,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10589074,A001568264,KR 10 - CL 20  02,2023-03-22,Miércoles,9,58,SANTA FE,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10589077,A001568638,CL 77 S- KR 70  02,2023-03-21,Martes,11,59,CIUDAD BOLIVAR,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10589115,A001568301,CL 66 A - KR 86  02,2023-03-23,Jueves,20,41,ENGATIVA,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10589331,A001568856,CL 14 - KR 36  02,2023-03-28,Martes,12,35,PUENTE ARANDA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10589337,A001568304,KR 89 - CL 42 A S 02,2023-03-27,Lunes,22,30,KENNEDY,Choque,Tren,Desconocido,Con Heridos,Con Heridos,
10589435,A001568215,CL 81 S- KR 9 A 02,2023-03-31,Viernes,13,5,USME,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10589505,A001569189,AK 14 - CL 53  02,2023-04-02,Domingo,6,45,CHAPINERO,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10589506,A001568550,CL 13 - KR 65  02,2023-04-01,Sábado,14,51,PUENTE ARANDA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10589528,A001569241,CL 4 C BIS - KR 54  02,2023-04-03,Lunes,0,5,PUENTE ARANDA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10589554,A001569100,KR 30 - CL 72  02,2023-04-04,Martes,21,0,BARRIOS UNIDOS,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10589556,A001569257,KR 80 - CL 2 S 02,2023-04-04,Martes,11,1,FONTIBON,Otro,Desconocido,Desconocido,Con Heridos,Con Heridos,
10589557,A001568826,CL 2 B - KR 56  02,2023-04-02,Domingo,11,0,PUENTE ARANDA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10589631,A001568957,AV AVENIDA CARACAS - CL 49  02,2023-04-05,Miércoles,6,50,CHAPINERO,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10589662,A001519665,CL 13 - KR 97  02,2023-04-05,Miércoles,7,36,FONTIBON,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10589687,A001566710,DG 9 A S- KR 6  02,2023-04-05,Miércoles,16,21,SAN CRISTOBAL,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10589727,A001569336,KR 15 - CL 67 S 02,2023-04-09,Domingo,11,20,SAN CRISTOBAL,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10589728,A001568778,CL 24 - KR 14  02,2023-04-09,Domingo,4,28,SANTA FE,Choque,Vehículo,Desconocido,Solo Daños,Solo Daños,
10589737,A001569319,KR 80 - CL 59 S 02,2023-04-08,Sábado,21,40,BOSA,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10589775,A001568851,KR 7 C E- CL 97 B S 02,2023-04-09,Domingo,20,11,USME,Choque,Objeto Fijo,Vehiculo estacionado,Solo Daños,Solo Daños,
10589781,A001568189,KR 111 - CL 170  02,2023-04-11,Martes,17,30,SUBA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10589784,A001567912,CL 153 - KR 103 F 02,2023-04-09,Domingo,15,1,SUBA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10589787,A001569285,KR 9 - CL 163  02,2023-04-05,Miércoles,1,0,USAQUEN,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10589789,A001568766,CL 54 F S- KR 90 B 02,2023-04-10,Lunes,21,0,BOSA,Volcamiento,Desconocido,Desconocido,Con Heridos,Con Heridos,
10589791,A001569113,AV AVENIDA PRIMERO DE MAYO - KR 10 BIS S 02,2023-04-11,Martes,18,0,ANTONIO NARIÑO,Otro,Desconocido,Desconocido,Con Heridos,Con Heridos,
10589793,A001569444,KR 87 I - CL 56 F S 02,2023-04-11,Martes,15,0,BOSA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10589859,A001567911,CL 143 - KR 128 C 02,2023-04-12,Miércoles,8,50,SUBA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10589860,A001569086,KR 7 - CL 155  02,2023-04-12,Miércoles,10,30,USAQUEN,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10592447,A001571881,KR 89 - CL 38 S 02,2023-06-12,Lunes,23,0,KENNEDY,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10592448,A001571367,DG 69 D S- TV 43  02,2023-06-16,Viernes,23,15,CIUDAD BOLIVAR,Atropello,Desconocido,Desconocido,Con Muertos,Con Muertos,
10592449,A001571666,CL 13 - KR 24  02,2023-06-14,Miércoles,6,37,LOS MARTIRES,Choque,Vehículo,Desconocido,Solo Daños,Solo Daños,
10592450,A001571718,KR 30 - CL 29 S 02,2023-06-17,Sábado,8,36,ANTONIO NARIÑO,Choque,Vehículo,Desconocido,Con Muertos,Con Muertos,
10592456,A001572165,KR 7 - CL 53  02,2023-06-13,Martes,13,15,CHAPINERO,Atropello,Desconocido,Desconocido,Con Muertos,Con Muertos,
10592462,A001570412,KR 18 A - CL 162  02,2023-06-16,Viernes,16,22,USAQUEN,Choque,Vehículo,Desconocido,Solo Daños,Solo Daños,
10592464,A001572229,KR 80 - CL 43 S 02,2023-06-18,Domingo,17,20,KENNEDY,Choque,Vehículo,Desconocido,Solo Daños,Solo Daños,
10592475,A001572139,CL 59 S- KR 89 B 02,2023-06-15,Jueves,20,55,BOSA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10592477,A001571198,KR 91 - CL 127  02,2023-06-14,Miércoles,15,10,SUBA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10592490,A001571948,KR 16 E- CL 77 S 02,2023-06-20,Martes,19,45,USME,Choque,Vehículo,Desconocido,Con Muertos,Con Muertos,
10592492,A001572457,CL 36 S- KR 74  02,2023-06-20,Martes,12,43,KENNEDY,Atropello,Desconocido,Desconocido,Con Muertos,Con Muertos,
10592497,A001571819,KR 74 - CL 24 B 02,2023-06-17,Sábado,21,30,FONTIBON,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10592498,A001571055,CL 26 S- KR 78 B 02,2023-06-16,Viernes,9,22,KENNEDY,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10592500,A001572126,AV AVENIDA BOYACA - CL 145  02,2023-06-15,Jueves,13,10,SUBA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10592501,A001571700,CL 75 - KR 90 BIS 02,2023-06-16,Viernes,21,20,ENGATIVA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10592512,A001571878,CL 53 - KR 78 A 02,2023-06-17,Sábado,9,9,ENGATIVA,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10592516,A001572365,CL 63 S- KR 92  02,2023-06-17,Sábado,14,30,BOSA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10592520,A001572127,KR 19 A - CL 118  02,2023-06-16,Viernes,4,50,USAQUEN,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10592792,A001572413,CL 37 S- KR 6 E 02,2023-06-24,Sábado,1,20,SAN CRISTOBAL,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10592794,A001572268,KR 30 - CL 46  02,2023-06-24,Sábado,1,46,TEUSAQUILLO,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10592838,A001572294,AV AVENIDA PRIMERO DE MAYO - AV AVENIDA BOYACA  02,2023-06-25,Domingo,2,0,KENNEDY,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10592842,A001571933,AK 68 - CL 23  02,2023-06-26,Lunes,12,55,PUENTE ARANDA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593037,A001572790,KR 78 B - CL 35 A S 02,2023-07-02,Domingo,10,45,KENNEDY,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593903,A001572779,CL 71 F S- KR 80 J 02,2023-07-23,Domingo,3,30,BOSA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593089,A001572374,TV 60 - CL 124  02,2023-06-30,Viernes,19,7,SUBA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593902,A001573443,AV AVENIDA BOYACA - CL 37 S 02,2023-07-23,Domingo,3,50,KENNEDY,Volcamiento,Desconocido,Desconocido,Solo Daños,Solo Daños,
10593906,A001573655,CL 29 A S- TV 26  02,2023-07-23,Domingo,0,10,RAFAEL URIBE URIBE,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593909,A001573684,KR 70 C - CL 68 S 02,2023-07-23,Domingo,2,50,CIUDAD BOLIVAR,Atropello,Desconocido,Desconocido,Con Muertos,Con Muertos,
10593915,A001573065,KR 14 - CL 13  02,2023-07-24,Lunes,16,20,SANTA FE,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10593919,A001573543,AK 80 - CL 2  02,2023-07-26,Miércoles,17,13,KENNEDY,Choque,Vehículo,Desconocido,Con Muertos,Con Muertos,
10593937,A001573745,KR 72 - CL 2 A 02,2023-07-23,Domingo,16,29,KENNEDY,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593944,A001573130,KR 51 A - CL 24 A S 02,2023-07-25,Martes,7,0,PUENTE ARANDA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593956,A001572040,DG 61 B - TV 22 BIS 02,2023-07-23,Domingo,17,19,TEUSAQUILLO,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10594052,A001573660,TV 77 A - CL 40 F S 02,2023-07-26,Miércoles,12,30,KENNEDY,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10594252,A001573653,DG 71 B S- TV 18 J 02,2023-08-03,Jueves,18,24,CIUDAD BOLIVAR,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10594253,A001572495,CL 63 - KR 74 B 02,2023-08-01,Martes,21,45,ENGATIVA,Volcamiento,Desconocido,Desconocido,Con Heridos,Con Heridos,
10594255,A001573407,DG 2 B - KR 83  02,2023-08-01,Martes,11,27,KENNEDY,Choque,Objeto Fijo,Poste,Solo Daños,Solo Daños,
10594257,A001575045,AV AVENIDA CARACAS - CL 117 S 02,2023-08-08,Martes,4,45,USME,Choque,Vehículo,Desconocido,Con Muertos,Con Muertos,
10594263,A001573282,AV AVENIDA CIUDAD DE CALI - CL 80  02,2023-07-31,Lunes,13,0,ENGATIVA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10594279,A001571978,AV AVENIDA CIUDAD DE CALI - CL 13 A 02,2023-08-02,Miércoles,6,55,KENNEDY,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10594287,A001573589,CL 26 - KR 18 B 02,2023-08-01,Martes,22,9,TEUSAQUILLO,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10594297,A001573921,KR 17 - CL 64  02,2023-08-02,Miércoles,14,3,BARRIOS UNIDOS,Caida de ocupante,Desconocido,Desconocido,Con Heridos,Con Heridos,
10594303,A001572677,CL 17 - KR 104 B 02,2023-08-03,Jueves,20,1,FONTIBON,Caida de ocupante,Desconocido,Desconocido,Con Heridos,Con Heridos,
10592926,A001572541,KR 6 - CL 79 S 02,2023-06-26,Lunes,7,0,USME,Caida de ocupante,Desconocido,Desconocido,Con Heridos,Con Heridos,
10592931,A001572604,CL 138 - KR 57  02,2023-06-26,Lunes,16,10,SUBA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10592939,A001571944,AV AVENIDA DE LAS AMERICAS - CL 59  02,2023-06-27,Martes,4,40,PUENTE ARANDA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593101,A001571833,KR 72 - CL 152 A 02,2023-07-01,Sábado,15,45,SUBA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593112,A001572335,KR 1 A - CL 47 A S 02,2023-06-30,Viernes,18,42,RAFAEL URIBE URIBE,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593125,A001572643,CL 65 - KR 24  02,2023-06-30,Viernes,12,40,BARRIOS UNIDOS,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593127,A001572737,KR 19 - CL 60 D 02,2023-07-02,Domingo,3,50,CIUDAD BOLIVAR,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593139,A001572644,KR 68 - CL 68  02,2023-07-01,Sábado,9,20,BARRIOS UNIDOS,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10593140,A001571999,AV AVENIDA PRIMERO DE MAYO - KR 72  02,2023-07-01,Sábado,23,39,KENNEDY,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593151,A001572394,TV 9 E- DG 4 A 02,2023-07-01,Sábado,14,27,SANTA FE,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593358,A001572624,KR 70 - CL 63 D 02,2023-07-08,Sábado,21,36,ENGATIVA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593362,A001572175,CL 26 - KR 69 D 02,2023-07-08,Sábado,8,29,FONTIBON,Atropello,Desconocido,Desconocido,Con Muertos,Con Heridos,
10593364,A001572930,KR 58 - CL 138  02,2023-07-09,Domingo,14,43,SUBA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593366,A001573025,CL 17 - KR 108  02,2023-07-08,Sábado,5,20,FONTIBON,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593518,A001573393,AU NORTE - CL 153  02,2023-07-17,Lunes,2,42,SUBA,Choque,Objeto Fijo,Muro,Solo Daños,Solo Daños,
10593519,A001573037,KR 89 - CL 26 S 02,2023-07-13,Jueves,11,37,KENNEDY,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593734,A001572975,KR 30 - CL 11 A S 02,2023-07-20,Jueves,7,10,ANTONIO NARIÑO,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593741,A001573221,AV AVENIDA BOYACA - CL 8  02,2023-07-20,Jueves,2,0,KENNEDY,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593744,A001573327,CL 60 A S- KR 87 H 02,2023-07-20,Jueves,10,30,BOSA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
